pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.5807574999053031,None,2,2,10,2,,,,,26.01381709985435,,25.998640700010583,26.01381709985435,26.997288399841636,26.997288399841636,26.997288399841636,26.997288399841636,27.014016299974173,27.997644799994305,27.997644799994305,28.581111799925566,c,1,0.5807574999053031,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,11,3,2,z,1,0.6161006998736411,None,2,3,11,3,,,,,28.596939799841493,,28.58171059982851,28.596939799841493,29.580625499831513,29.580625499831513,29.580625499831513,29.580625499831513,29.597196799935773,30.596686800010502,30.596686800010502,31.213776199845597,z,1,0.6161006998736411,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,12,0,3,x,1,0.4026119001209736,None,3,0,12,0,,,,,31.229969199979678,,31.214201299939305,31.229969199979678,32.213738799793646,32.213738799793646,32.213738799793646,32.213738799793646,32.230648199794814,33.21382109983824,33.21382109983824,33.63137729978189,x,1,0.4026119001209736,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,13,1,3,v,1,0.527738600037992,None,3,1,13,1,,,,,33.64731129980646,,33.63193739997223,33.64731129980646,34.63061059988104,34.63061059988104,34.63061059988104,34.63061059988104,34.64733589999378,35.630459799896926,35.630459799896926,36.164632299914956,v,1,0.527738600037992,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,14,2,3,c,1,0.5079409000463784,None,3,2,14,2,,,,,36.180318999802694,,36.16519629978575,36.180318999802694,37.17979729990475,37.17979729990475,37.17979729990475,37.17979729990475,37.17979729990475,38.18043319997378,38.18043319997378,38.698257099837065,c,1,0.5079409000463784,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,15,3,3,z,1,0.3703276999294758,None,3,3,15,3,,,,,38.71390539989807,,38.69882409996353,38.71390539989807,39.713874500012025,39.713874500012025,39.713874500012025,39.713874500012025,39.713874500012025,40.71375329978764,40.71375329978764,41.098049299791455,z,1,0.3703276999294758,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,16,0,4,x,1,0.7920836000703275,None,4,0,16,0,,,,,41.11410459992476,,41.09874449996278,41.11410459992476,42.11381069989875,42.11381069989875,42.11381069989875,42.11381069989875,42.11381069989875,43.09711579978466,43.09711579978466,43.89786279993132,x,1,0.7920836000703275,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,17,1,4,v,1,0.5495540001429617,None,4,1,17,1,,,,,43.91408869996667,,43.89849719987251,43.91408869996667,44.89720499981195,44.89720499981195,44.89720499981195,44.89720499981195,44.914062099996954,45.897001900011674,45.897001900011674,46.448056099936366,v,1,0.5495540001429617,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,18,2,4,c,1,0.6602131000254303,None,4,2,18,2,,,,,46.46374399983324,,46.44860339979641,46.46374399983324,47.46392359980382,47.46392359980382,47.46392359980382,47.46392359980382,47.46392359980382,48.44751799991354,48.44751799991354,49.11468189978041,c,1,0.6602131000254303,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,19,3,4,z,1,0.5632912998553365,None,4,3,19,3,,,,,49.13083169981837,,49.115350999869406,49.13083169981837,50.130803499836475,50.130803499836475,50.130803499836475,50.130803499836475,50.130803499836475,51.11391199985519,51.11391199985519,51.68119699996896,z,1,0.5632912998553365,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,20,0,5,x,1,0.6652571000158787,None,5,0,20,0,,,,,51.697044799802825,,51.68192609981634,51.697044799802825,52.680500199785456,52.680500199785456,52.680500199785456,52.680500199785456,52.69733399990946,53.680177700007334,53.680177700007334,54.34794049989432,x,1,0.6652571000158787,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,21,1,5,v,1,0.3285034999717027,None,5,1,21,1,,,,,54.36376869981177,,54.34855469991453,54.36376869981177,55.34725130000152,55.34725130000152,55.34725130000152,55.34725130000152,55.363809400005266,56.36401229980402,56.36401229980402,56.6979501999449,v,1,0.3285034999717027,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,22,2,5,c,1,0.5197173999622464,None,5,2,22,2,,,,,56.713606799952686,,56.698755899909884,56.713606799952686,57.69706149981357,57.69706149981357,57.69706149981357,57.69706149981357,57.71381049999036,58.713801899924874,58.713801899924874,59.24804609990679,c,1,0.5197173999622464,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,23,3,5,z,1,0.5839810001198202,None,5,3,23,3,,,,,59.26378889987245,,59.248655000003055,59.26378889987245,60.24735590000637,60.24735590000637,60.24735590000637,60.24735590000637,60.26375029981136,61.26361219980754,61.26361219980754,61.86472159996629,z,1,0.5839810001198202,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,24,0,6,x,1,0.7116238998714834,None,6,0,24,0,,,,,61.88071219995618,,61.86536719999276,61.88071219995618,62.86431249999441,62.86431249999441,62.86431249999441,62.86431249999441,62.88036259985529,63.86387029988691,63.86387029988691,64.58143309992738,x,1,0.7116238998714834,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,25,1,6,v,1,0.4126677999738604,None,6,1,25,1,,,,,64.59716999996454,,64.58226489997469,64.59716999996454,65.59713579993695,65.59713579993695,65.59713579993695,65.59713579993695,65.59713579993695,66.59709499985911,66.59709499985911,67.01476960000582,v,1,0.4126677999738604,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,26,2,6,c,1,0.6408079001121223,None,6,2,26,2,,,,,67.03048969991505,,67.01531359995715,67.03048969991505,68.0138849997893,68.0138849997893,68.0138849997893,68.0138849997893,68.03036159998737,69.03062889981084,69.03062889981084,69.68106549978256,c,1,0.6408079001121223,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,27,3,6,z,1,0.3584135000128299,None,6,3,27,3,,,,,69.69739019987173,,69.68164999992587,69.69739019987173,70.68024609982967,70.68024609982967,70.68024609982967,70.68024609982967,70.6971434999723,71.68028649990447,71.68028649990447,72.04840979981236,z,1,0.3584135000128299,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,28,0,7,x,1,0.7661011999007314,None,7,0,28,0,,,,,72.06425069994293,,72.0492438999936,72.06425069994293,73.06409739982337,73.06409739982337,73.06409739982337,73.06409739982337,73.06409739982337,74.06420809985138,74.06420809985138,74.83131859987043,x,1,0.7661011999007314,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,29,1,7,v,1,0.47153860004618764,None,7,1,29,1,,,,,74.8473185999319,,74.83194740000181,74.8473185999319,75.83067409996875,75.83067409996875,75.83067409996875,75.83067409996875,75.84721239982173,76.83052839990705,76.83052839990705,77.3150413997937,v,1,0.47153860004618764,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,30,2,7,c,1,0.48394860001280904,None,7,2,30,2,,,,,77.33027849998325,,77.31562489992939,77.33027849998325,78.33053149981424,78.33053149981424,78.33053149981424,78.33053149981424,78.33053149981424,79.33062089979649,79.33062089979649,79.83124009985477,c,1,0.48394860001280904,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,31,3,7,z,1,0.4966896001715213,None,7,3,31,3,,,,,79.84739020001143,,79.83184150001034,79.84739020001143,80.83070479985327,80.83070479985327,80.83070479985327,80.83070479985327,80.84732209984213,81.83089749980718,81.83089749980718,82.33140189992264,z,1,0.4966896001715213,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,32,0,8,x,1,0.809029099997133,None,8,0,32,0,,,,,82.34701619995758,,82.33205599989742,82.34701619995758,83.33044879999943,83.33044879999943,83.33044879999943,83.33044879999943,83.34738299995661,84.33060269989073,84.33060269989073,85.14821489993483,x,1,0.809029099997133,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,33,1,8,v,1,0.4522951999679208,None,8,1,33,1,,,,,85.16370649985038,,85.14877169998363,85.16370649985038,86.14712219987996,86.14712219987996,86.14712219987996,86.14712219987996,86.16380899981596,87.16378319985233,87.16378319985233,87.63115199981257,v,1,0.4522951999679208,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
50,c,34,2,8,c,1,0.4611750999465585,None,8,2,34,2,,,,,87.64819679991342,,87.63166720001027,87.64819679991342,88.63062269985676,88.63062269985676,88.63062269985676,88.63062269985676,88.64712129998952,89.63051589997485,89.63051589997485,90.09812729991972,c,1,0.4611750999465585,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-150,z,35,3,8,z,1,0.4818553999066353,None,8,3,35,3,,,,,90.11402389989235,,90.09869169979356,90.11402389989235,91.11381269991398,91.11381269991398,91.11381269991398,91.11381269991398,91.11381269991398,92.11395799997263,92.11395799997263,92.59807429998182,z,1,0.4818553999066353,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
-50,x,36,0,9,x,1,0.9448764000553638,None,9,0,36,0,,,,,92.61396389990114,,92.5986178999301,92.61396389990114,93.59741409984417,93.59741409984417,93.59741409984417,93.59741409984417,93.61389879998751,94.59723939979449,94.59723939979449,95.548592899926,x,1,0.9448764000553638,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
150,v,37,1,9,v,1,0.6533804000355303,None,9,1,37,1,,,,,95.563932799967,,95.54939799988642,95.563932799967,96.56400099978782,96.56400099978782,96.56400099978782,96.56400099978782,96.56400099978782,97.5639710999094,97.5639710999094,98.23118839995004,v,1,0.6533804000355303,None,,,,,Participant-3,001,2025-10-02_15h32.24.633,untitled,,2025.1.1,60.161376873476314,2025-10-02 15h32.37.637108 +0530,
